# cc_oracle arch=arm64
# cols: frame |sn|_sep |sn|_fma |pn|_sep |pn|_fma cov_sep cov_fma cov_dump sa_sep sa_fma sa_dump pa_sep pa_fma pa_dump flags
F 1662 3f800001 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f7ea433 3f7ea433 3f7ea433 3f7ea3f3 3f7ea3f3 3f7ea3f3 FMA_SENS 
F 1663 3f800001 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f7ea433 3f7ea433 3f7ea433 3f7ea3f3 3f7ea3f3 3f7ea3f3 FMA_SENS 
F 1664 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1659 3f800001 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f7ea433 3f7ea433 3f7ea433 3f7ea3f3 3f7ea3f3 3f7ea3f3 FMA_SENS 
F 1660 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7ea307 3f7ea307 3f7ea307 3f7ea3f3 3f7ea3f3 3f7ea3f3 -
F 1661 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7ea432 3f7ea432 3f7ea432 3f7ea3f3 3f7ea3f3 3f7ea3f3 -
F 1662 3f800001 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f7ea433 3f7ea433 3f7ea433 3f7ea3f3 3f7ea3f3 3f7ea3f3 FMA_SENS 
F 1663 3f800001 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f7ea433 3f7ea433 3f7ea433 3f7ea3f3 3f7ea3f3 3f7ea3f3 FMA_SENS 
F 1664 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1665 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1666 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1667 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1662 3f800001 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f7ea433 3f7ea433 3f7ea433 3f7ea3f3 3f7ea3f3 3f7ea3f3 FMA_SENS 
F 1663 3f800001 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f7ea433 3f7ea433 3f7ea433 3f7ea3f3 3f7ea3f3 3f7ea3f3 FMA_SENS 
F 1664 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1665 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1666 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1667 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1668 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1669 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1670 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1665 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1666 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1667 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1668 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1669 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1670 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1671 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1672 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1673 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1668 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1669 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1670 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1671 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1672 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1673 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1674 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1675 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1676 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1671 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1672 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1673 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1674 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1675 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1676 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1677 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1678 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1679 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7e282c 3f800000 3f800000 3f7e27e3 -
F 1674 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1675 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1676 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1677 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1678 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1679 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7e282c 3f800000 3f800000 3f7e27e3 -
F 1680 3f7fffff 3f7ffffe 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f7ffffe 3f7e4192 3f7e4192 3f7e4192 3f7e41c4 3f7e41c4 3f7e41c4 FMA_SENS 
F 1681 3f7ffffe 3f7ffffe 3f7fffff 3f7fffff 3f7ffffe 3f7ffffd 3f7ffffe 3f7e41e4 3f7e41e4 3f7e41e4 3f7e41c4 3f7e41c4 3f7e41c4 FMA_SENS 
F 1682 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f7ffffe 3f7e4190 3f7e4190 3f7e4190 3f7e41c4 3f7e41c4 3f7e41c4 -
F 1677 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1678 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7ea433 3f800000 3f800000 3f7ea3f3 -
F 1679 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 3f7e282c 3f800000 3f800000 3f7e27e3 -
F 1680 3f7fffff 3f7ffffe 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f7ffffe 3f7e4192 3f7e4192 3f7e4192 3f7e41c4 3f7e41c4 3f7e41c4 FMA_SENS 
F 1681 3f7ffffe 3f7ffffe 3f7fffff 3f7fffff 3f7ffffe 3f7ffffd 3f7ffffe 3f7e41e4 3f7e41e4 3f7e41e4 3f7e41c4 3f7e41c4 3f7e41c4 FMA_SENS 
F 1682 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f7ffffe 3f7e4190 3f7e4190 3f7e4190 3f7e41c4 3f7e41c4 3f7e41c4 -
F 1683 3f7fffff 3f7ffffe 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f7ffffe 3f7e4192 3f7e4192 3f7e4192 3f7e41c4 3f7e41c4 3f7e41c4 FMA_SENS 
F 1684 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7ebf8a 3f7ebf8a 3f7ebf8a 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1685 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7ebe70 3f7ebe70 3f7ebe70 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1680 3f7fffff 3f7ffffe 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f7ffffe 3f7e4192 3f7e4192 3f7e4192 3f7e41c4 3f7e41c4 3f7e41c4 FMA_SENS 
F 1681 3f7ffffe 3f7ffffe 3f7fffff 3f7fffff 3f7ffffe 3f7ffffd 3f7ffffe 3f7e41e4 3f7e41e4 3f7e41e4 3f7e41c4 3f7e41c4 3f7e41c4 FMA_SENS 
F 1682 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f7ffffe 3f7e4190 3f7e4190 3f7e4190 3f7e41c4 3f7e41c4 3f7e41c4 -
F 1683 3f7fffff 3f7ffffe 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f7ffffe 3f7e4192 3f7e4192 3f7e4192 3f7e41c4 3f7e41c4 3f7e41c4 FMA_SENS 
F 1684 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7ebf8a 3f7ebf8a 3f7ebf8a 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1685 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7ebe70 3f7ebe70 3f7ebe70 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1686 3f7fffff 3f7fffff 3f800000 3f800000 3f7ffffe 3f7ffffe 3f7ffffe 3f4f56b6 3f4f56b6 3f4f56b6 3f4f54df 3f4f54df 3f4f54df -
F 1687 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1688 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1698 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1699 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1700 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1701 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1702 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1703 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1704 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1705 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1706 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f4f571d 3f4f571d 3f4f571d 3f4f54df 3f4f54df 3f4f54df -
F 1701 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1702 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1703 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1704 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1705 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1706 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f4f571d 3f4f571d 3f4f571d 3f4f54df 3f4f54df 3f4f54df -
F 1707 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f4f56b3 3f4f56b3 3f4f56b3 3f4f54df 3f4f54df 3f4f54df -
F 1708 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f4f56f9 3f4f56f9 3f4f56f9 3f4f54df 3f4f54df 3f4f54df -
F 1709 3f7ffffe 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f4f5718 3f4f5718 3f4f5718 3f4f54df 3f4f54df 3f4f54df FMA_SENS 
F 1704 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1705 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f4f5436 3f4f5436 3f4f5436 3f4f54df 3f4f54df 3f4f54df -
F 1706 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f4f571d 3f4f571d 3f4f571d 3f4f54df 3f4f54df 3f4f54df -
F 1707 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f4f56b3 3f4f56b3 3f4f56b3 3f4f54df 3f4f54df 3f4f54df -
F 1708 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f4f56f9 3f4f56f9 3f4f56f9 3f4f54df 3f4f54df 3f4f54df -
F 1709 3f7ffffe 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f4f5718 3f4f5718 3f4f5718 3f4f54df 3f4f54df 3f4f54df FMA_SENS 
F 1710 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f4f542d 3f4f542d 3f4f542d 3f4f54df 3f4f54df 3f4f54df -
F 1711 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7ebe36 3f7ebe36 3f7ebe36 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1712 3f800000 3f800000 3f800000 3f800000 3e0d27f1 3e0d27f0 3e0d27f1 be1fc94f be1fc94f be1fc94f bf7fe625 bf7fe625 bf7fe625 FMA_SENS 
F 1707 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f4f56b3 3f4f56b3 3f4f56b3 3f4f54df 3f4f54df 3f4f54df -
F 1708 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f4f56f9 3f4f56f9 3f4f56f9 3f4f54df 3f4f54df 3f4f54df -
F 1709 3f7ffffe 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f4f5718 3f4f5718 3f4f5718 3f4f54df 3f4f54df 3f4f54df FMA_SENS 
F 1710 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f4f542d 3f4f542d 3f4f542d 3f4f54df 3f4f54df 3f4f54df -
F 1711 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7ebe36 3f7ebe36 3f7ebe36 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1712 3f800000 3f800000 3f800000 3f800000 3e0d27f1 3e0d27f0 3e0d27f1 be1fc94f be1fc94f be1fc94f bf7fe625 bf7fe625 bf7fe625 FMA_SENS 
F 1713 3f800000 3f800000 3f7fffff 3f7fffff 3f7ffbfb 3f7ffbfb 3f7ffbfb 3f7e7445 3f7e7445 3f7e7445 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1714 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7ebe11 3f7ebe11 3f7ebe11 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1715 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7ebe11 3f7ebe11 3f7ebe11 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1710 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f4f542d 3f4f542d 3f4f542d 3f4f54df 3f4f54df 3f4f54df -
F 1711 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7ebe36 3f7ebe36 3f7ebe36 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1712 3f800000 3f800000 3f800000 3f800000 3e0d27f1 3e0d27f0 3e0d27f1 be1fc94f be1fc94f be1fc94f bf7fe625 bf7fe625 bf7fe625 FMA_SENS 
F 1713 3f800000 3f800000 3f7fffff 3f7fffff 3f7ffbfb 3f7ffbfb 3f7ffbfb 3f7e7445 3f7e7445 3f7e7445 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1714 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7ebe11 3f7ebe11 3f7ebe11 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1715 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7ebe11 3f7ebe11 3f7ebe11 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1716 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800001 3f800000 3f7ebe13 3f7ebe13 3f7ebe13 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1717 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7ebe12 3f7ebe12 3f7ebe12 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1718 3f800001 3f800001 3f7fffff 3f7fffff 3f800001 3f800001 3f800001 3f7ebe71 3f7ebe71 3f7ebe71 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1713 3f800000 3f800000 3f7fffff 3f7fffff 3f7ffbfb 3f7ffbfb 3f7ffbfb 3f7e7445 3f7e7445 3f7e7445 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1714 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7ebe11 3f7ebe11 3f7ebe11 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1715 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7ebe11 3f7ebe11 3f7ebe11 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1716 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800001 3f800000 3f7ebe13 3f7ebe13 3f7ebe13 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1717 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7ebe12 3f7ebe12 3f7ebe12 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1718 3f800001 3f800001 3f7fffff 3f7fffff 3f800001 3f800001 3f800001 3f7ebe71 3f7ebe71 3f7ebe71 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1719 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f716b0f 3f716b0e 3f716b0f bdfcb2cf bdfcb2cf bdfcb2cf 3e5ae880 3e5ae880 3e5ae880 FMA_SENS 
F 1720 3f800000 3f800000 3f7ffffe 3f7ffffe 3f71462f 3f71462f 3f71462f be001049 be001049 be001049 3e5ae880 3e5ae880 3e5ae880 -
F 1721 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7ebe11 3f7ebe11 3f7ebe11 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1716 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800001 3f800000 3f7ebe13 3f7ebe13 3f7ebe13 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1717 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7ebe12 3f7ebe12 3f7ebe12 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1718 3f800001 3f800001 3f7fffff 3f7fffff 3f800001 3f800001 3f800001 3f7ebe71 3f7ebe71 3f7ebe71 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1719 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f716b0f 3f716b0e 3f716b0f bdfcb2cf bdfcb2cf bdfcb2cf 3e5ae880 3e5ae880 3e5ae880 FMA_SENS 
F 1720 3f800000 3f800000 3f7ffffe 3f7ffffe 3f71462f 3f71462f 3f71462f be001049 be001049 be001049 3e5ae880 3e5ae880 3e5ae880 -
F 1721 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7ebe11 3f7ebe11 3f7ebe11 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1722 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7ebe36 3f7ebe36 3f7ebe36 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1723 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 bdb79a57 bdb79a57 bdb79a57 bdb795b3 bdb795b3 bdb795b3 -
F 1724 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff bbc8cc50 bbc8cc50 bbc8cc50 bbc8d1ed bbc8d1ed bbc8d1ed FMA_SENS 
F 1719 3f7fffff 3f7fffff 3f7ffffe 3f7ffffe 3f716b0f 3f716b0e 3f716b0f bdfcb2cf bdfcb2cf bdfcb2cf 3e5ae880 3e5ae880 3e5ae880 FMA_SENS 
F 1720 3f800000 3f800000 3f7ffffe 3f7ffffe 3f71462f 3f71462f 3f71462f be001049 be001049 be001049 3e5ae880 3e5ae880 3e5ae880 -
F 1721 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7ebe11 3f7ebe11 3f7ebe11 3f7ebe7b 3f7ebe7b 3f7ebe7b FMA_SENS 
F 1722 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7ebe36 3f7ebe36 3f7ebe36 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1723 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 bdb79a57 bdb79a57 bdb79a57 bdb795b3 bdb795b3 bdb795b3 -
F 1724 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff bbc8cc50 bbc8cc50 bbc8cc50 bbc8d1ed bbc8d1ed bbc8d1ed FMA_SENS 
F 1725 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7e5f37 3f7e5f37 3f7e5f37 3f7e5ebb 3f7e5ebb 3f7e5ebb -
F 1726 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff bbc8cc50 bbc8cc50 bbc8cc50 bbc8d1ed bbc8d1ed bbc8d1ed FMA_SENS 
F 1727 3f800000 3f800000 3f800000 3f7fffff 3f800000 3f800000 3f800000 bbc8d31f bbc8d31f bbc8d31f bbc8d1ed bbc8d1ed bbc8d1ed FMA_SENS 
F 1722 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7ebe36 3f7ebe36 3f7ebe36 3f7ebe7b 3f7ebe7b 3f7ebe7b -
F 1723 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 bdb79a57 bdb79a57 bdb79a57 bdb795b3 bdb795b3 bdb795b3 -
F 1724 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff bbc8cc50 bbc8cc50 bbc8cc50 bbc8d1ed bbc8d1ed bbc8d1ed FMA_SENS 
F 1725 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7e5f37 3f7e5f37 3f7e5f37 3f7e5ebb 3f7e5ebb 3f7e5ebb -
F 1726 3f7fffff 3f7fffff 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff bbc8cc50 bbc8cc50 bbc8cc50 bbc8d1ed bbc8d1ed bbc8d1ed FMA_SENS 
F 1727 3f800000 3f800000 3f800000 3f7fffff 3f800000 3f800000 3f800000 bbc8d31f bbc8d31f bbc8d31f bbc8d1ed bbc8d1ed bbc8d1ed FMA_SENS 
