# cc_oracle arch=x86
# cols: frame |sn|_sep |sn|_fma |pn|_sep |pn|_fma cov_sep cov_fma cov_dump sa_sep sa_fma sa_dump pa_sep pa_fma pa_dump flags
F 1975 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f9a1ba3 3f9a1ba3 bcf0fa82 3f9a1c82 3f9a1c82 bcf0f800 -
F 1976 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f9a1ba3 3f9a1ba3 bcf0fa82 3f9a1c82 3f9a1c82 bcf0f800 -
F 1977 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f9a1ba3 3f9a1ba3 bcf0fa82 3f9a1c82 3f9a1c82 bcf0f800 -
F 1978 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f9a1b25 3f9a1b25 bcf0f821 3f9a1c82 3f9a1c82 bcf0f800 -
F 1979 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f9a1b25 3f9a1b25 bcf0f821 3f9a1c82 3f9a1c82 bcf0f800 -
F 1980 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f9a1ba3 3f9a1ba3 bcf0fd5e 3f9a1c82 3f9a1c82 bcf0f800 -
F 1981 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f9a1b25 3f9a1b25 bcf0f821 3f9a1c82 3f9a1c82 bcf0f800 -
F 1976 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f9a1ba3 3f9a1ba3 bcf0fa82 3f9a1c82 3f9a1c82 bcf0f800 -
F 1977 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f9a1ba3 3f9a1ba3 bcf0fa82 3f9a1c82 3f9a1c82 bcf0f800 -
F 1978 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f9a1b25 3f9a1b25 bcf0f821 3f9a1c82 3f9a1c82 bcf0f800 -
F 1979 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f9a1b25 3f9a1b25 bcf0f821 3f9a1c82 3f9a1c82 bcf0f800 -
F 1980 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f9a1ba3 3f9a1ba3 bcf0fd5e 3f9a1c82 3f9a1c82 bcf0f800 -
F 1981 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f9a1b25 3f9a1b25 bcf0f821 3f9a1c82 3f9a1c82 bcf0f800 -
F 1982 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f9a1b25 3f9a1b25 bcf0f821 3f9a1c82 3f9a1c82 bcf0f800 -
F 1983 3f7fffff 3f7fffff 3f800000 3f7fffff 3ec66ff2 3ec66ff2 3ec66ff2 bf4a4ba6 bf4a4ba6 bca25622 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1984 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f6e84e5 3f6e84e5 3f6e84e5 bf4b634d bf4b634d bca2141c bea171fc bea171fc bcb00160 -
F 1979 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f9a1b25 3f9a1b25 bcf0f821 3f9a1c82 3f9a1c82 bcf0f800 -
F 1980 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f9a1ba3 3f9a1ba3 bcf0fd5e 3f9a1c82 3f9a1c82 bcf0f800 -
F 1981 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f9a1b25 3f9a1b25 bcf0f821 3f9a1c82 3f9a1c82 bcf0f800 -
F 1982 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f9a1b25 3f9a1b25 bcf0f821 3f9a1c82 3f9a1c82 bcf0f800 -
F 1983 3f7fffff 3f7fffff 3f800000 3f7fffff 3ec66ff2 3ec66ff2 3ec66ff2 bf4a4ba6 bf4a4ba6 bca25622 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1984 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f6e84e5 3f6e84e5 3f6e84e5 bf4b634d bf4b634d bca2141c bea171fc bea171fc bcb00160 -
F 1985 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7fffff 3f800000 3f9a1b25 3f9a1b25 bcf0f546 3f9a1c82 3f9a1c82 bcf0f800 FMA_DIFF 
F 1986 3f7fffff 3f7fffff 3f800000 3f7fffff 3ecd40a8 3ecd40a8 3ecd40a8 bf4e9f7b bf4e9f7b bca14cfd bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1987 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 bca1d0e1 00000000 00000000 b61e0779 COV!=DUMP 
F 1982 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3f9a1b25 3f9a1b25 bcf0f821 3f9a1c82 3f9a1c82 bcf0f800 -
F 1983 3f7fffff 3f7fffff 3f800000 3f7fffff 3ec66ff2 3ec66ff2 3ec66ff2 bf4a4ba6 bf4a4ba6 bca25622 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1984 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f6e84e5 3f6e84e5 3f6e84e5 bf4b634d bf4b634d bca2141c bea171fc bea171fc bcb00160 -
F 1985 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7fffff 3f800000 3f9a1b25 3f9a1b25 bcf0f546 3f9a1c82 3f9a1c82 bcf0f800 FMA_DIFF 
F 1986 3f7fffff 3f7fffff 3f800000 3f7fffff 3ecd40a8 3ecd40a8 3ecd40a8 bf4e9f7b bf4e9f7b bca14cfd bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1987 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 bca1d0e1 00000000 00000000 b61e0779 COV!=DUMP 
F 1988 3f800000 3f800000 3f7fffff 3f7fffff 3f6e0509 3f6e0509 3f6e0509 bf4cfba3 bf4cfba3 bca1b35a bea171fc bea171fc bcb00160 -
F 1989 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 bca05f25 00000000 00000000 bcb00160 COV!=DUMP 
F 1990 3f800000 3f800000 3f800000 3f7fffff 3ef5eb2b 3ef5eb2b 3ef5eb2b bf6818c9 bf6818c9 bc9a74b5 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1985 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7fffff 3f800000 3f9a1b25 3f9a1b25 bcf0f546 3f9a1c82 3f9a1c82 bcf0f800 FMA_DIFF 
F 1986 3f7fffff 3f7fffff 3f800000 3f7fffff 3ecd40a8 3ecd40a8 3ecd40a8 bf4e9f7b bf4e9f7b bca14cfd bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1987 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 bca1d0e1 00000000 00000000 b61e0779 COV!=DUMP 
F 1988 3f800000 3f800000 3f7fffff 3f7fffff 3f6e0509 3f6e0509 3f6e0509 bf4cfba3 bf4cfba3 bca1b35a bea171fc bea171fc bcb00160 -
F 1989 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 bca05f25 00000000 00000000 bcb00160 COV!=DUMP 
F 1990 3f800000 3f800000 3f800000 3f7fffff 3ef5eb2b 3ef5eb2b 3ef5eb2b bf6818c9 bf6818c9 bc9a74b5 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1991 3f7fffff 3f7fffff 3f800000 3f7fffff 3ef7c53c 3ef7c53c 3ef7c53c bf693dec bf693dec bc9a15b0 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1992 3f7fffff 3f7fffff 3f800000 3f7fffff 3ef31fa8 3ef31fa7 3ef31fa8 bf665db0 bf665db0 bc9af617 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1993 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7cd257 3f7cd257 3d83cf5d 3f7cc802 3f7cc802 3d83cdfd -
F 1988 3f800000 3f800000 3f7fffff 3f7fffff 3f6e0509 3f6e0509 3f6e0509 bf4cfba3 bf4cfba3 bca1b35a bea171fc bea171fc bcb00160 -
F 1989 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 bca05f25 00000000 00000000 bcb00160 COV!=DUMP 
F 1990 3f800000 3f800000 3f800000 3f7fffff 3ef5eb2b 3ef5eb2b 3ef5eb2b bf6818c9 bf6818c9 bc9a74b5 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1991 3f7fffff 3f7fffff 3f800000 3f7fffff 3ef7c53c 3ef7c53c 3ef7c53c bf693dec bf693dec bc9a15b0 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1992 3f7fffff 3f7fffff 3f800000 3f7fffff 3ef31fa8 3ef31fa7 3ef31fa8 bf665db0 bf665db0 bc9af617 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1993 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7cd257 3f7cd257 3d83cf5d 3f7cc802 3f7cc802 3d83cdfd -
F 1994 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 3de0f305 00000000 00000000 b6415106 COV!=DUMP 
F 1995 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 3d4255a2 00000000 00000000 3d83cdfd COV!=DUMP 
F 1996 3f7fffff 3f7fffff 3f800000 3f800000 3f7d82d9 3f7d82d8 3f7d82d9 3f8c85c4 3f8c85c4 3ca9dd15 3f9a1c82 3f9a1c82 bcf0f800 FMA_DIFF 
F 1991 3f7fffff 3f7fffff 3f800000 3f7fffff 3ef7c53c 3ef7c53c 3ef7c53c bf693dec bf693dec bc9a15b0 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1992 3f7fffff 3f7fffff 3f800000 3f7fffff 3ef31fa8 3ef31fa7 3ef31fa8 bf665db0 bf665db0 bc9af617 bfb1971d bfb1971d b61e0779 FMA_DIFF 
F 1993 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7cd257 3f7cd257 3d83cf5d 3f7cc802 3f7cc802 3d83cdfd -
F 1994 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 3de0f305 00000000 00000000 b6415106 COV!=DUMP 
F 1995 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 3d4255a2 00000000 00000000 3d83cdfd COV!=DUMP 
F 1996 3f7fffff 3f7fffff 3f800000 3f800000 3f7d82d9 3f7d82d8 3f7d82d9 3f8c85c4 3f8c85c4 3ca9dd15 3f9a1c82 3f9a1c82 bcf0f800 FMA_DIFF 
F 1997 3f800000 3f800000 3f800000 3f800000 3f7d95f6 3f7d95f7 3f7d95f6 3f8e296e 3f8e296e 3c798c36 3f7cc802 3f7cc802 3d83cdfd FMA_DIFF 
F 1998 3f800000 3f800000 3f7fffff 3f7fffff 3f6f3aab 3f6f3aab 3f6f3aab bf49125e bf49125e bca299c7 bea171fc bea171fc bcb00160 -
F 1999 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f6cf9ca 3f6cf9ca 3f6cf9ca bf503b26 bf503b26 bca0ed57 bea171fc bea171fc bcb00160 -
F 1995 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 00000000 00000000 3d4255a2 00000000 00000000 3d83cdfd COV!=DUMP 
F 1996 3f7fffff 3f7fffff 3f800000 3f800000 3f7d82d9 3f7d82d8 3f7d82d9 3f8c85c4 3f8c85c4 3ca9dd15 3f9a1c82 3f9a1c82 bcf0f800 FMA_DIFF 
F 1997 3f800000 3f800000 3f800000 3f800000 3f7d95f6 3f7d95f7 3f7d95f6 3f8e296e 3f8e296e 3c798c36 3f7cc802 3f7cc802 3d83cdfd FMA_DIFF 
F 1998 3f800000 3f800000 3f7fffff 3f7fffff 3f6f3aab 3f6f3aab 3f6f3aab bf49125e bf49125e bca299c7 bea171fc bea171fc bcb00160 -
F 1999 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f6cf9ca 3f6cf9ca 3f6cf9ca bf503b26 bf503b26 bca0ed57 bea171fc bea171fc bcb00160 -
F 2000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f9a1ba3 3f9a1ba3 bcf0fd5e 3f9a1c82 3f9a1c82 bcf0f800 -
F 2001 3f800000 3f800000 3f7fffff 3f7fffff 3f6bd986 3f6bd986 3f6bd986 bf539d08 bf539d08 bca01aed bea171fc bea171fc bcb00160 -
F 2002 3f800000 3f800000 3f7fffff 3f7fffff 3f6bd8ce 3f6bd8ce 3f6bd8ce bf539f22 bf539f22 bca016ba bea171fc bea171fc bcb00160 -
F 2003 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 1998 3f800000 3f800000 3f7fffff 3f7fffff 3f6f3aab 3f6f3aab 3f6f3aab bf49125e bf49125e bca299c7 bea171fc bea171fc bcb00160 -
F 1999 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f6cf9ca 3f6cf9ca 3f6cf9ca bf503b26 bf503b26 bca0ed57 bea171fc bea171fc bcb00160 -
F 2000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3f9a1ba3 3f9a1ba3 bcf0fd5e 3f9a1c82 3f9a1c82 bcf0f800 -
F 2001 3f800000 3f800000 3f7fffff 3f7fffff 3f6bd986 3f6bd986 3f6bd986 bf539d08 bf539d08 bca01aed bea171fc bea171fc bcb00160 -
F 2002 3f800000 3f800000 3f7fffff 3f7fffff 3f6bd8ce 3f6bd8ce 3f6bd8ce bf539f22 bf539f22 bca016ba bea171fc bea171fc bcb00160 -
F 2003 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2004 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2005 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2006 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2001 3f800000 3f800000 3f7fffff 3f7fffff 3f6bd986 3f6bd986 3f6bd986 bf539d08 bf539d08 bca01aed bea171fc bea171fc bcb00160 -
F 2002 3f800000 3f800000 3f7fffff 3f7fffff 3f6bd8ce 3f6bd8ce 3f6bd8ce bf539f22 bf539f22 bca016ba bea171fc bea171fc bcb00160 -
F 2003 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2004 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2005 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2006 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2007 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2008 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2009 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2004 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2005 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2006 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2007 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2008 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2009 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2010 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2011 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2012 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2007 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2008 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2009 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2010 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2011 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2012 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2013 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2014 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2015 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2010 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2011 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2012 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2013 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2014 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2015 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2016 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2017 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2018 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2013 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2014 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2015 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2016 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2017 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2018 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2019 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2020 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2021 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2016 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2017 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2018 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2019 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2020 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2021 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2022 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2023 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2024 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2019 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2020 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2021 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2022 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2023 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
F 2024 3f800000 3f800000 3f7ffffe 3f7ffffe 3f800000 3f7fffff 3f800000 bd1b5c90 bd1b5c90 3f7fd9f0 bd1b77d6 bd1b77d6 3f7fd9e3 FMA_DIFF 
